q_6,   2.4000000000E-02,   2.3994732011E-02,   2.3992459879E-02,   2.4103669187E-02,   2.5022535703E-02,   2.8553994919E-02,   3.4424899561E-02,   3.4426572635E-02,   3.3818377051E-02,   3.2861462479E-02,   3.0972841912E-02,   2.8389503356E-02,   2.5392366317E-02,   2.2275969438E-02,   1.9320641951E-02,   1.6768846708E-02,   1.4803659282E-02,   1.3578426206E-02,   1.3122324546E-02,   1.3347105389E-02,   1.4217825297E-02,   2.0281710806E-02,   2.2581095496E-02,   2.1587227403E-02,   2.0961359973E-02,   2.0936856761E-02,   2.0991671605E-02,   2.1004417264E-02,   2.1000669194E-02,   2.1000669109E-02,   2.1271556785E-02,   2.3766476623E-02,   2.4214883827E-02,   2.4063027654E-02
q_7,   2.4000000000E-02,   2.3994732011E-02,   2.3992459879E-02,   2.4103669187E-02,   2.5022535703E-02,   2.8553994919E-02,   3.4424899561E-02,   3.4426572635E-02,   3.3818377051E-02,   3.2861462479E-02,   3.0972841912E-02,   2.8389503356E-02,   2.5392366317E-02,   2.2275969438E-02,   1.9320641951E-02,   1.6768846708E-02,   1.4803659282E-02,   1.3578426206E-02,   1.3122324546E-02,   1.3347105389E-02,   1.4217825297E-02,   2.0281710806E-02,   2.2581095496E-02,   2.1587227403E-02,   2.0961359973E-02,   2.0936856761E-02,   2.0991671605E-02,   2.1004417264E-02,   2.1000669194E-02,   2.1000669109E-02,   2.1271556785E-02,   2.3766476623E-02,   2.4214883827E-02,   2.4063027654E-02
q_8,   2.4000000000E-02,   2.3994732011E-02,   2.3992459879E-02,   2.4103669187E-02,   2.5022535703E-02,   2.8553994919E-02,   3.4424899561E-02,   3.4426572635E-02,   3.3818377051E-02,   3.2861462479E-02,   3.0972841912E-02,   2.8389503356E-02,   2.5392366317E-02,   2.2275969438E-02,   1.9320641951E-02,   1.6768846708E-02,   1.4803659282E-02,   1.3578426206E-02,   1.3122324546E-02,   1.3347105389E-02,   1.4217825297E-02,   2.0281710806E-02,   2.2581095496E-02,   2.1587227403E-02,   2.0961359973E-02,   2.0936856761E-02,   2.0991671605E-02,   2.1004417264E-02,   2.1000669194E-02,   2.1000669109E-02,   2.1271556785E-02,   2.3766476623E-02,   2.4214883827E-02,   2.4063027654E-02
q_9,   2.4000000000E-02,   2.3994732011E-02,   2.3992459879E-02,   2.4103669187E-02,   2.5022535703E-02,   2.8553994919E-02,   3.4424899561E-02,   3.4426572635E-02,   3.3818377051E-02,   3.2861462479E-02,   3.0972841912E-02,   2.8389503356E-02,   2.5392366317E-02,   2.2275969438E-02,   1.9320641951E-02,   1.6768846708E-02,   1.4803659282E-02,   1.3578426206E-02,   1.3122324546E-02,   1.3347105389E-02,   1.4217825297E-02,   2.0281710806E-02,   2.2581095496E-02,   2.1587227403E-02,   2.0961359973E-02,   2.0936856761E-02,   2.0991671605E-02,   2.1004417264E-02,   2.1000669194E-02,   2.1000669109E-02,   2.1271556785E-02,   2.3766476623E-02,   2.4214883827E-02,   2.4063027654E-02
q_10,   2.4000000000E-02,   2.3994732011E-02,   2.3992459879E-02,   2.4103669187E-02,   2.5022535703E-02,   2.8553994919E-02,   3.4424899561E-02,   3.4426572635E-02,   3.3818377051E-02,   3.2861462479E-02,   3.0972841912E-02,   2.8389503356E-02,   2.5392366317E-02,   2.2275969438E-02,   1.9320641951E-02,   1.6768846708E-02,   1.4803659282E-02,   1.3578426206E-02,   1.3122324546E-02,   1.3347105389E-02,   1.4217825297E-02,   2.0281710806E-02,   2.2581095496E-02,   2.1587227403E-02,   2.0961359973E-02,   2.0936856761E-02,   2.0991671605E-02,   2.1004417264E-02,   2.1000669194E-02,   2.1000669109E-02,   2.1271556785E-02,   2.3766476623E-02,   2.4214883827E-02,   2.4063027654E-02
n_1,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00
n_2, 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              
n_3, 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              
n_4, 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              
n_5, 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              
n_6, 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              
n_7, 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              
n_8, 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              
n_9, 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              
n_10, 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              
s_1, 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              
s_2, 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              
s_3, 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              
s_4, 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              
s_5, 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              
s_6, 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              
s_7, 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              
s_8, 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              
s_9, 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              , 0.00              
d_i,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01,   3.0494857037E-01
d_o,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01,   4.6850771062E-01
vel_a,   1.1428571429E+00,   1.1426062862E+00,   1.1424980895E+00,   1.1477937708E+00,   1.1915493192E+00,   1.3597140438E+00,   1.6392809315E+00,   1.6393606017E+00,   1.6103989072E+00,   1.5648315466E+00,   1.4748972339E+00,   1.3518811122E+00,   1.2091603008E+00,   1.0607604494E+00,   9.2003056908E-01,   7.9851650991E-01,   7.0493615626E-01,   6.4659172408E-01,   6.2487259741E-01,   6.3557644710E-01,   6.7703929987E-01,   9.6579575268E-01,   1.0752902617E+00,   1.0279632097E+00,   9.9815999871E-01,   9.9699317909E-01,   9.9960340974E-01,   1.0002103459E+00,   1.0000318664E+00,   1.0000318623E+00,   1.0129312755E+00,   1.1317369820E+00,   1.1530897060E+00,   1.1458584597E+00
na_a,   1.9810283066E+02,   1.9805934718E+02,   1.9804059236E+02,   1.9895854564E+02,   2.0654313138E+02,   2.3569280084E+02,   2.8415291868E+02,   2.8416672871E+02,   2.7914650926E+02,   2.7124786403E+02,   2.5565865235E+02,   2.3433504066E+02,   2.0959581852E+02,   1.8387219173E+02,   1.5947807753E+02,   1.3841483332E+02,   1.2219361699E+02,   1.1208019447E+02,   1.0831540156E+02,   1.1017080661E+02,   1.1735797655E+02,   1.6741101339E+02,   1.8639078905E+02,   1.7818711894E+02,   1.7302103105E+02,   1.7281877456E+02,   1.7327123188E+02,   1.7337643819E+02,   1.7334550055E+02,   1.7334549984E+02,   1.7558148382E+02,   1.9617526224E+02,   1.9987654292E+02,   1.9862307886E+02
na_r,   1.4140165218E+01,   1.5554181739E+01,   1.6880274243E+01,   1.6823290329E+01,   1.7103361332E+01,   1.8168514986E+01,   2.1101116681E+01,   2.1101116681E+01,   2.0687266058E+01,   2.0103411859E+01,   1.9138536482E+01,   1.8109744730E+01,   1.7201589690E+01,   1.6481539691E+01,   1.5952124486E+01,   1.5588279779E+01,   1.5357026051E+01,   1.5231904361E+01,   1.5188802689E+01,   1.5209791207E+01,   1.5295422180E+01,   1.6110213644E+01,   1.6229892247E+01,   1.6229892247E+01,   1.6229892247E+01,   1.6225459192E+01,   1.6235388670E+01,   1.6237022614E+01,   1.6237022614E+01,   1.6237022614E+01,   1.6286794161E+01,   1.6802000903E+01,   1.6870746756E+01,   1.6870746756E+01
a_1,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00,   3.9100000000E+00
a_2,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05,   9.4500000000E-05
a_3,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05,   6.8600000000E-05
a_4,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05,   4.0000000000E-05
a_5,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01,   9.0000000000E-01
a_6,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01,   4.8000000000E-01
a_7,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02,   2.5000000000E-02
a_8,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01,   6.7000000000E-01
w_t,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00
f_j,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03,   1.4500000000E+03
f_t_d,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01,   3.0000000000E-01
d_b,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01,   1.0000000000E+01
g,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00,   9.8100000000E+00
rho_a1,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01,   1.4000000000E+01
h_rop,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03,   1.0000000000E+03
d,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00,   1.0000000000E+00
